hex,L,a,b,C,W,V,K0,Vgate,Vscale,Keff,pClear,familySumBeforeNorm,familyScores,chosenFamily,subScores,season12,top3
#C4B5A8,74.6,3.1,8.5,9.11,0.639,0.746,0.182,0.739,0.831,0.367,0.335,0.881,spring:0.224,autumn:0.411,summer:0.259,winter:0.106,autumn,autumn-soft:1.000,autumn-true:0.481,autumn-deep:0.000,autumn-soft,autumn-soft:20.9%;autumn-true:12.4%;autumn-deep:7.7%
#A8B8C4,73.9,-3.0,-7.9,8.50,0.371,0.739,0.170,0.723,0.820,0.359,0.320,0.886,spring:0.123,autumn:0.242,summer:0.458,winter:0.177,summer,summer-light:0.160,summer-true:0.317,summer-soft:0.575,summer-soft,summer-soft:18.8%;summer-true:14.5%;summer-light:12.4%
#B8A088,67.4,5.1,15.8,16.56,0.741,0.674,0.331,0.559,0.713,0.387,0.371,0.880,spring:0.282,autumn:0.458,summer:0.173,winter:0.087,autumn,autumn-soft:1.000,autumn-true:1.000,autumn-deep:0.000,autumn-true,autumn-soft:19.3%;autumn-true:19.3%;autumn-deep:7.1%
#A88C70,60.1,6.4,18.9,19.97,0.779,0.601,0.399,0.378,0.596,0.397,0.391,0.880,spring:0.305,autumn:0.475,summer:0.141,winter:0.080,autumn,autumn-soft:1.000,autumn-true:1.000,autumn-deep:0.000,autumn-true,autumn-soft:20.0%;autumn-true:20.0%;autumn-deep:7.4%
#B37256,54.3,22.6,26.1,34.55,0.851,0.543,0.691,0.233,0.502,0.438,0.475,0.877,spring:0.398,autumn:0.453,summer:0.081,winter:0.068,autumn,autumn-soft:0.991,autumn-true:1.000,autumn-deep:0.033,autumn-true,autumn-true:19.1%;autumn-soft:18.9%;autumn-deep:7.3%
#D4A070,69.7,13.4,32.4,35.12,0.897,0.697,0.702,0.617,0.751,0.528,0.656,0.887,spring:0.603,autumn:0.299,summer:0.038,winter:0.060,spring,spring-light:0.000,spring-true:1.000,spring-bright:0.000,spring-true,spring-true:34.7%;spring-light:12.8%;spring-bright:12.8%
#8C5C42,43.7,16.6,22.9,28.34,0.822,0.437,0.567,0.000,0.350,0.420,0.438,0.877,spring:0.341,autumn:0.481,summer:0.101,winter:0.077,autumn,autumn-soft:0.869,autumn-true:1.000,autumn-deep:0.566,autumn-true,autumn-true:19.0%;autumn-soft:16.7%;autumn-deep:12.3%
#704228,32.9,17.2,24.1,29.58,0.833,0.329,0.592,0.000,0.350,0.424,0.446,0.875,spring:0.339,autumn:0.493,summer:0.092,winter:0.077,autumn,autumn-soft:0.000,autumn-true:0.291,autumn-deep:1.000,autumn-deep,autumn-deep:26.5%;autumn-true:13.0%;autumn-soft:9.7%
#00A2FF,64.2,-1.7,-55.7,55.71,0.024,0.642,1.000,0.480,0.662,0.662,0.854,0.827,spring:0.022,autumn:0.004,summer:0.160,winter:0.814,winter,winter-bright:0.035,winter-true:1.000,winter-deep:0.000,winter-true,winter-true:46.6%;winter-bright:17.7%;winter-deep:17.1%
#FF0041,53.7,81.2,40.1,90.59,0.936,0.537,1.000,0.216,0.491,0.604,0.783,0.867,spring:0.728,autumn:0.209,summer:0.015,winter:0.049,spring,spring-light:0.000,spring-true:1.000,spring-bright:0.000,spring-true,spring-true:41.9%;spring-light:15.4%;spring-bright:15.4%
#4A5C8C,39.6,6.9,-28.8,29.57,0.128,0.396,0.591,0.000,0.350,0.361,0.323,0.881,spring:0.039,autumn:0.091,summer:0.589,winter:0.282,summer,summer-light:0.000,summer-true:0.000,summer-soft:0.438,summer-soft,summer-soft:25.7%;summer-light:16.6%;summer-true:16.6%
#5C2842,24.3,27.2,-5.1,27.65,0.416,0.243,0.553,0.000,0.350,0.385,0.367,0.881,spring:0.134,autumn:0.284,summer:0.356,winter:0.226,summer,summer-light:0.000,summer-true:0.000,summer-soft:0.000,summer-true,summer-true:21.4%;summer-light:7.1%;summer-soft:7.1%
#282842,17.3,7.5,-16.4,18.06,0.251,0.173,0.361,0.000,0.350,0.364,0.327,0.878,spring:0.070,autumn:0.186,summer:0.479,winter:0.265,summer,summer-light:0.000,summer-true:0.000,summer-soft:0.000,summer-soft,summer-soft:28.8%;summer-light:9.6%;summer-true:9.6%
#421828,15.3,22.3,-0.8,22.34,0.487,0.153,0.447,0.000,0.350,0.383,0.363,0.882,spring:0.150,autumn:0.341,summer:0.307,winter:0.202,autumn,autumn-soft:0.000,autumn-true:0.000,autumn-deep:0.000,autumn-deep,autumn-deep:20.5%;autumn-soft:6.8%;autumn-true:6.8%
